date,t,confirmed,deaths,recovered,Population,s_si,i_si,s_sir,i_sir,r_sir,recovered_reliable
2022-05-24,853,526949796,6306262,0.0,7744776836.0,0.9319606223447805,0.0680393776552195,0.9319606223447805,0.06722511765347398,0.0008142600017455171,False
2022-05-25,854,527593755,6308875,0.0,7744776836.0,0.9318774748230847,0.06812252517691525,0.9318774748230847,0.06730792778649407,0.0008145973904211796,False
2022-05-26,855,528096493,6310309,0.0,7744776836.0,0.931812561655069,0.06818743834493103,0.931812561655069,0.06737265579746396,0.0008147825474670656,False
2022-05-27,856,528666149,6312283,0.0,7744776836.0,0.9317390080831504,0.0682609919168496,0.9317390080831505,0.06744595448792606,0.0008150374289235362,False
2022-05-28,857,528995178,6313120,0.0,7744776836.0,0.9316965240959462,0.06830347590405379,0.9316965240959462,0.06748833040229385,0.0008151455017599425,False
2022-05-29,858,529271873,6313739,0.0,7744776836.0,0.9316607974370819,0.0683392025629181,0.931660797437082,0.06752397713632455,0.0008152254265935572,False
2022-05-30,859,529616224,6314848,0.0,7744776836.0,0.931616335084287,0.068383664915713,0.931616335084287,0.0675682962958392,0.0008153686198738135,False
2022-05-31,860,530241569,6316371,0.0,7744776836.0,0.931535590988848,0.06846440901115204,0.931535590988848,0.06764884374261652,0.0008155652685355181,False
2022-06-01,861,530939976,6318382,0.0,7744776836.0,0.9314454131806569,0.06855458681934318,0.9314454131806569,0.06773876189193788,0.0008158249274053066,False
2022-06-02,862,531470716,6320070,0.0,7744776836.0,0.9313768844145944,0.06862311558540561,0.9313768844145944,0.06780707270465759,0.0008160428807480231,False
2022-06-03,863,532014270,6321601,0.0,7744776836.0,0.9313067011140926,0.06869329888590738,0.9313067011140926,0.0678770583235434,0.0008162405623639587,False
2022-06-04,864,532267351,6322293,0.0,7744776836.0,0.9312740234778794,0.06872597652212067,0.9312740234778794,0.06790964660921574,0.0008163299129049301,False
2022-06-05,865,532530338,6323106,0.0,7744776836.0,0.9312400667860896,0.06875993321391036,0.9312400667860896,0.06794349832703171,0.0008164348868786437,False
2022-06-06,866,532965247,6324071,0.0,7744776836.0,0.9311839116496397,0.06881608835036031,0.9311839116496397,0.06799952886337757,0.0008165594869827441,False
2022-06-07,867,533576907,6326085,0.0,7744776836.0,0.9311049345515319,0.06889506544846814,0.9311049345515319,0.06807824591525777,0.0008168195332103692,False
2022-06-08,868,534283486,6328655,0.0,7744776836.0,0.9310137015805939,0.06898629841940612,0.9310137015805939,0.06816914704964909,0.0008171513697570408,False
2022-06-09,869,534848531,6330211,0.0,7744776836.0,0.9309407433776702,0.06905925662232987,0.9309407433776701,0.06824190434297492,0.0008173522793549477,False
2022-06-10,870,535405294,6331910,0.0,7744776836.0,0.9308688545406139,0.06913114545938609,0.9308688545406139,0.06831357380637636,0.0008175716530097317,False
2022-06-11,871,535689085,6332832,0.0,7744776836.0,0.9308322116513468,0.0691677883486532,0.9308322116513469,0.06835009764766836,0.0008176907009848412,False
2022-06-12,872,535887333,6333409,0.0,7744776836.0,0.9308066140125513,0.06919338598744874,0.9308066140125513,0.06837562078464,0.0008177652028087437,False
2022-06-13,873,536415150,6335097,0.0,7744776836.0,0.9307384626621409,0.06926153733785907,0.9307384626621409,0.06844355418170761,0.0008179831561514602,False
2022-06-14,874,537272203,6336934,0.0,7744776836.0,0.9306278005968357,0.06937219940316432,0.9306278005968357,0.06855397905489759,0.000818220348266727,False
2022-06-15,875,537994296,6338929,0.0,7744776836.0,0.9305345644694054,0.06946543553059455,0.9305345644694055,0.0686469575893665,0.0008184779412280538,False
2022-06-16,876,538577138,6340792,0.0,7744776836.0,0.9304593083306758,0.06954069166932417,0.9304593083306758,0.0687219731788796,0.0008187184904445709,False
2022-06-17,877,539110151,6342051,0.0,7744776836.0,0.9303904860764926,0.06960951392350745,0.9303904860764926,0.0687906328718908,0.0008188810516166563,False
2022-06-18,878,539338742,6342696,0.0,7744776836.0,0.9303609705714185,0.06963902942858145,0.9303609705714185,0.06882006509502994,0.0008189643335515213,False
2022-06-19,879,539607241,6343376,0.0,7744776836.0,0.9303263021741638,0.06967369782583623,0.9303263021741638,0.06885464569117508,0.0008190521346611465,False
2022-06-20,880,540362445,6344898,0.0,7744776836.0,0.9302287907782911,0.06977120922170882,0.9302287907782911,0.06895196056750524,0.0008192486542035722,False
2022-06-21,881,541178509,6346630,0.0,7744776836.0,0.9301234211831072,0.06987657881689284,0.9301234211831072,0.0690571065280983,0.0008194722887945586,False
2022-06-22,882,541984328,6348658,0.0,7744776836.0,0.930019374414935,0.06998062558506496,0.930019374414935,0.06916089144237286,0.0008197341426920878,False
2022-06-23,883,542767959,6350472,0.0,7744776836.0,0.9299181925453223,0.07008180745467771,0.9299181925453223,0.06926183908961377,0.0008199683650639408,False
2022-06-24,884,543545293,6352244,0.0,7744776836.0,0.9298178237398085,0.07018217626019146,0.9298178237398086,0.06936197909576539,0.0008201971644260816,False
2022-06-25,885,543862216,6353044,0.0,7744776836.0,0.9297769028705942,0.07022309712940578,0.9297769028705942,0.06940279666955661,0.00082030045984917,False
2022-06-26,886,544148980,6353707,0.0,7744776836.0,0.9297398761097111,0.07026012389028895,0.9297398761097111,0.06943973782435789,0.0008203860659310545,False
2022-06-27,887,545021364,6355178,0.0,7744776836.0,0.9296272345167416,0.0703727654832584,0.9296272345167417,0.06955218948286813,0.0008205760003902584,False
2022-06-28,888,545963319,6357110,0.0,7744776836.0,0.9295056099664225,0.07049439003357746,0.9295056099664226,0.06967356457474044,0.000820825458837017,False
2022-06-29,889,546896134,6358937,0.0,7744776836.0,0.9293851655663122,0.07061483443368774,0.9293851655663123,0.06979377307392824,0.0008210613597594951,False
2022-06-30,890,547974317,6360329,0.0,7744776836.0,0.9292459513548725,0.07075404864512741,0.9292459513548726,0.06993280755133174,0.0008212410937956689,False
2022-07-01,891,548925491,6362195,0.0,7744776836.0,0.9291231364539217,0.07087686354607829,0.9291231364539217,0.07005538151570827,0.0008214820303700227,False
2022-07-02,892,549284928,6363030,0.0,7744776836.0,0.9290767262076859,0.07092327379231408,0.929076726207686,0.07010168394734621,0.0008215898449678712,False
2022-07-03,893,549643412,6363765,0.0,7744776836.0,0.9290304390121229,0.07096956098787711,0.9290304390121228,0.07014787624023928,0.0008216847476378336,False
2022-07-04,894,550495502,6364917,0.0,7744776836.0,0.9289204177657986,0.07107958223420138,0.9289204177657986,0.0702577487411543,0.000821833493047081,False
2022-07-05,895,551700794,6367127,0.0,7744776836.0,0.9287647913319422,0.07123520866805774,0.9287647913319422,0.07041308982140437,0.0008221188466533628,False
2022-07-06,896,552926114,6369463,0.0,7744776836.0,0.9286065788971689,0.07139342110283112,0.9286065788971688,0.07057100063354234,0.0008224204692887809,False
2022-07-07,897,553979237,6372169,0.0,7744776836.0,0.9284706004148574,0.07152939958514255,0.9284706004148575,0.07070662971908517,0.0008227698660573775,False
2022-07-08,898,554985885,6374458,0.0,7744776836.0,0.928340622751031,0.07165937724896894,0.928340622751031,0.07083631182888224,0.0008230654200866893,False
2022-07-09,899,555489725,6375501,0.0,7744776836.0,0.92827556729357,0.07172443270643002,0.9282755672935701,0.07090123261493547,0.0008232000914945407,False
2022-07-10,900,555912593,6376347,0.0,7744776836.0,0.9282209668823568,0.0717790331176432,0.9282209668823568,0.07095572379123875,0.0008233093264044568,False
2022-07-11,901,556965871,6378130,0.0,7744776836.0,0.9280849683865571,0.07191503161344287,0.9280849683865572,0.0710914920673642,0.0008235395460786651,False
2022-07-12,902,558188894,6380590,0.0,7744776836.0,0.9279270525387673,0.0720729474612327,0.9279270525387674,0.07124909028172803,0.000823857179504662,False
2022-07-13,903,559615969,6383201,0.0,7744776836.0,0.9277427896438875,0.07225721035611257,0.9277427896438875,0.0714330160461708,0.0008241943099417668,False
2022-07-14,904,560618337,6385278,0.0,7744776836.0,0.9276133646105745,0.07238663538942544,0.9276133646105746,0.07156217289874148,0.0008244624906839601,False
2022-07-15,905,561620875,6387586,0.0,7744776836.0,0.9274839176269842,0.07251608237301571,0.9274839176269843,0.07169132187503614,0.0008247604979795702,False
2022-07-16,906,562173878,6388670,0.0,7744776836.0,0.9274125142784166,0.07258748572158341,0.9274125142784165,0.07176258525830556,0.000824900463277855,False
2022-07-17,907,562633320,6389656,0.0,7744776836.0,0.9273531914586983,0.07264680854130165,0.9273531914586983,0.07182178076641484,0.0008250277748868115,False
2022-07-18,908,563831363,6391734,0.0,7744776836.0,0.9271985010104944,0.07280149898950555,0.9271985010104945,0.07197620290475727,0.0008252960847482837,False
2022-07-19,909,565376142,6394813,0.0,7744776836.0,0.9269990402600156,0.07300095973998443,0.9269990402600156,0.07217526609697654,0.0008256936430078951,False
2022-07-20,910,566978238,6397714,0.0,7744776836.0,0.9267921787798302,0.07320782122016976,0.9267921787798302,0.07238175300213388,0.0008260682180358695,False
2022-07-21,911,568132310,6400258,0.0,7744776836.0,0.9266431658354372,0.07335683416456287,0.9266431658354372,0.07253043746708158,0.0008263966974812907,False
2022-07-22,912,569227609,6403118,0.0,7744776836.0,0.9265017416184205,0.07349825838157953,0.9265017416184205,0.0726714924029607,0.0008267659786188318,False
2022-07-23,913,569864429,6404405,0.0,7744776836.0,0.9264195158792565,0.07358048412074349,0.9264195158792565,0.07275355196561277,0.0008269321551307253,False
2022-07-24,914,570415520,6405438,0.0,7744776836.0,0.92634835940675,0.07365164059325001,0.92634835940675,0.07282457505790423,0.0008270655353457882,False
2022-07-25,915,571389219,6407386,0.0,7744776836.0,0.9262226360940428,0.07377736390595722,0.9262226360940428,0.07295004684625622,0.0008273170597010085,False
2022-07-26,916,572585879,6410303,0.0,7744776836.0,0.9260681242178015,0.07393187578219845,0.9260681242178016,0.07310418208156101,0.0008276937006374447,False
2022-07-27,917,574012504,6413653,0.0,7744776836.0,0.9258839194265971,0.07411608057340285,0.9258839194265971,0.07328795432318122,0.0008281262502216275,False
2022-07-28,918,575128637,6416416,0.0,7744776836.0,0.9257398051385247,0.07426019486147528,0.9257398051385247,0.07343171185468617,0.000828483006789119,False
2022-07-29,919,576504042,6419438,0.0,7744776836.0,0.9255622138367836,0.07443778616321645,0.9255622138367836,0.07360891295796661,0.0008288732052498355,False
2022-07-30,920,577080293,6420533,0.0,7744776836.0,0.9254878087232209,0.07451219127677909,0.9254878087232209,0.07368317668591891,0.0008290145908601878,False
2022-07-31,921,577625050,6421448,0.0,7744776836.0,0.9254174700922266,0.07458252990777332,0.9254174700922267,0.07375339717277297,0.0008291327350003452,False
2022-08-01,922,578498268,6423883,0.0,7744776836.0,0.9253047208137787,0.07469527918622135,0.9253047208137786,0.07386583204577697,0.0008294471404443706,False
2022-08-02,923,579688847,6426763,0.0,7744776836.0,0.9251509941118722,0.07484900588812783,0.9251509941118722,0.07401918688416034,0.0008298190039674889,False
2022-08-03,924,580844327,6429907,0.0,7744776836.0,0.9250017993675345,0.07499820063246558,0.9250017993675345,0.07416797567748536,0.0008302249549802264,False
2022-08-04,925,582298507,6433081,0.0,7744776836.0,0.924814036694601,0.07518596330539898,0.924814036694601,0.07435532852582764,0.0008306347795713297,False
2022-08-05,926,583199840,6436031,0.0,7744776836.0,0.9246976572276279,0.07530234277237217,0.9246976572276279,0.0744713270909282,0.0008310156814439683,False
2022-08-06,927,584378161,6437762,0.0,7744776836.0,0.9245455132698416,0.07545448673015838,0.9245455132698417,0.0746232475432427,0.0008312391869156758,False
2022-08-07,928,584876085,6438704,0.0,7744776836.0,0.9244812216820343,0.07551877831796573,0.9244812216820343,0.07468741750068936,0.0008313608172763624,False
2022-08-08,929,585692322,6441006,0.0,7744776836.0,0.924375829749215,0.07562417025078501,0.924375829749215,0.07479251220092871,0.0008316580498562993,False
2022-08-09,930,586732558,6444566,0.0,7744776836.0,0.9242415152270502,0.07575848477294976,0.9242415152270503,0.07492636705846072,0.0008321177144890427,False
2022-08-10,931,587759595,6447272,0.0,7744776836.0,0.9241089049502471,0.07589109504975283,0.9241089049502472,0.07505862793849519,0.0008324671112576393,False
2022-08-11,932,588765069,6450479,0.0,7744776836.0,0.9239790788724541,0.07602092112754584,0.9239790788724541,0.0751880399307609,0.000832881196784945,False
2022-08-12,933,589518048,6453293,0.0,7744776836.0,0.923881854766977,0.07611814523302296,0.923881854766977,0.07528490069458729,0.0008332445384356586,False
2022-08-13,934,590154612,6454777,0.0,7744776836.0,0.9237996620823484,0.07620033791765153,0.9237996620823484,0.07536690176620604,0.0008334361514454876,False
2022-08-14,935,590615366,6455771,0.0,7744776836.0,0.9237401698581363,0.07625983014186362,0.9237401698581363,0.07542626564585495,0.000833564496008675,False
2022-08-15,936,591470649,6458166,0.0,7744776836.0,0.9236297363339547,0.0763702636660453,0.9236297363339547,0.07553638992936375,0.0008338737366815459,False
2022-08-16,937,592553956,6461602,0.0,7744776836.0,0.9234898605153301,0.07651013948466985,0.9234898605153301,0.07567582209414614,0.0008343173905237106,False
2022-08-17,938,593544473,6464838,0.0,7744776836.0,0.9233619656745911,0.07663803432540893,0.9233619656745911,0.07580329910489883,0.0008347352205101033,False
2022-08-18,939,594489234,6467820,0.0,7744776836.0,0.9232399788155755,0.07676002118442449,0.9232399788155755,0.07592490093022482,0.0008351202541996654,False
2022-08-19,940,595290702,6470533,0.0,7744776836.0,0.9231364938453858,0.07686350615461426,0.9231364938453857,0.07602803559981106,0.0008354705548032139,False
2022-08-20,941,595865130,6471724,0.0,7744776836.0,0.9230623241162684,0.07693767588373156,0.9230623241162684,0.07610205154786723,0.0008356243358643369,False
2022-08-21,942,596349664,6473445,0.0,7744776836.0,0.922999761435605,0.07700023856439496,0.922999761435605,0.07616439201425171,0.0008358465501432558,False
2022-08-22,943,597060819,6474866,0.0,7744776836.0,0.922907937614847,0.07709206238515302,0.922907937614847,0.0762560323565145,0.0008360300286385166,False
2022-08-23,944,597949972,6477794,0.0,7744776836.0,0.9227931308206903,0.07720686917930969,0.9227931308206903,0.07637046108942266,0.0008364080898870202,False
2022-08-24,945,598834543,6480950,0.0,7744776836.0,0.9226789156510694,0.07732108434893062,0.9226789156510694,0.07648426875859951,0.0008368155903311041,False
2022-08-25,946,599699548,6483907,0.0,7744776836.0,0.9225672268292586,0.07743277317074136,0.9225672268292586,0.07659557577470268,0.0008371973960386946,False
2022-08-26,947,600401903,6486436,0.0,7744776836.0,0.9224765392581545,0.07752346074184545,0.9224765392581545,0.07668593680315051,0.0008375239386949328,False
2022-08-27,948,600854582,6487647,0.0,7744776836.0,0.9224180896721192,0.07758191032788075,0.9224180896721192,0.07674423002573912,0.0008376803021416329,False
2022-08-28,949,601260827,6488670,0.0,7744776836.0,0.9223656356106785,0.07763436438932145,0.9223656356106786,0.07679655199815753,0.0008378123911639072,False
2022-08-29,950,601837965,6490683,0.0,7744776836.0,0.9222911159683156,0.07770888403168445,0.9222911159683156,0.07687081172341219,0.0008380723082722535,False
2022-08-30,951,602585861,6493182,0.0,7744776836.0,0.9221945481761329,0.07780545182386711,0.9221945481761329,0.07696705684651699,0.000838394977350126,False
2022-08-31,952,603339040,6496550,0.0,7744776836.0,0.9220972982468,0.07790270175320001,0.9220972982468,0.07706387190211868,0.0008388298510813282,False
2022-09-01,953,604018804,6499102,0.0,7744776836.0,0.9220095276093246,0.07799047239067534,0.9220095276093246,0.07715131302719437,0.0008391593634809803,False
2022-09-02,954,604676287,6501819,0.0,7744776836.0,0.9219246338785017,0.0780753661214984,0.9219246338785017,0.07723585594093677,0.0008395101805616443,False
2022-09-03,955,605052969,6502896,0.0,7744776836.0,0.9218759969703019,0.07812400302969814,0.9218759969703019,0.07728435378767316,0.000839649242024977,False
2022-09-04,956,605423358,6504007,0.0,7744776836.0,0.9218281726097239,0.07817182739027602,0.9218281726097239,0.07733203469673222,0.0008397926935437911,False
2022-09-05,957,605881148,6505453,0.0,7744776836.0,0.9217690630950545,0.07823093690494558,0.9217690630950545,0.07739095750492454,0.0008399794000210234,False
2022-09-06,958,606554997,6507768,0.0,7744776836.0,0.9216820561981135,0.07831794380188646,0.9216820561981135,0.07747766549073487,0.0008402783111515855,False
2022-09-07,959,607171546,6509944,0.0,7744776836.0,0.9216024478358513,0.07839755216414863,0.9216024478358513,0.07755699288944624,0.000840559274702386,False
2022-09-08,960,607755506,6512183,0.0,7744776836.0,0.9215270473417679,0.07847295265823202,0.9215270473417679,0.07763210428546427,0.0008408483727677548,False
2022-09-09,961,608281134,6514478,0.0,7744776836.0,0.921459178633459,0.07854082136654092,0.921459178633459,0.07769967666502818,0.0008411447015127397,False
2022-09-10,962,608594366,6515421,0.0,7744776836.0,0.9214187343435031,0.07858126565649697,0.9214187343435031,0.07773999919550426,0.0008412664609927051,False
2022-09-11,963,608908659,6516207,0.0,7744776836.0,0.9213781530579921,0.07862184694200787,0.9213781530579921,0.07778047899326199,0.0008413679487458895,False
2022-09-12,964,609393741,6517720,0.0,7744776836.0,0.9213155196199639,0.07868448038003609,0.9213155196199639,0.07784291707382128,0.0008415633062148054,False
2022-09-13,965,609942218,6519702,0.0,7744776836.0,0.9212447006652523,0.07875529933474767,0.9212447006652523,0.07791348011412216,0.000841819220625507,False
2022-09-14,966,610640243,6522032,0.0,7744776836.0,0.9211545721806257,0.07884542781937429,0.9211545721806257,0.07800330775082905,0.000842120068545252,False
2022-09-15,967,611251541,6524602,0.0,7744776836.0,0.9210756418236968,0.07892435817630317,0.9210756418236968,0.07808190627121124,0.0008424519050919235,False
2022-09-16,968,611707437,6526611,0.0,7744776836.0,0.9210167768609414,0.07898322313905856,0.9210167768609415,0.07814051183333541,0.0008427113057231544,False
2022-09-17,969,612002534,6527461,0.0,7744776836.0,0.9209786741491075,0.07902132585089247,0.9209786741491075,0.07817850479378229,0.0008428210571101858,False
2022-09-18,970,612257111,6528049,0.0,7744776836.0,0.9209458033504531,0.07905419664954695,0.9209458033504531,0.07821129967030079,0.0008428969792461557,False
2022-09-19,971,612673963,6529431,0.0,7744776836.0,0.9208919797208215,0.07910802027917851,0.9208919797208215,0.07826494485708897,0.000843075422089541,False
2022-09-20,972,613227572,6531261,0.0,7744776836.0,0.9208204981259708,0.07917950187402921,0.9208204981259708,0.07833619016365935,0.0008433117103698557,False
2022-09-21,973,613745750,6533318,0.0,7744776836.0,0.9207535913562894,0.07924640864371059,0.9207535913562894,0.07840283133498413,0.0008435773087264719,False
2022-09-22,974,614365390,6535513,0.0,7744776836.0,0.9206735838863362,0.07932641611366373,0.9206735838863364,0.07848255538812016,0.0008438607255435707,False
2022-09-23,975,614883451,6537341,0.0,7744776836.0,0.9206066922236105,0.07939330777638949,0.9206066922236106,0.07854921102080416,0.0008440967555853277,False
2022-09-24,976,615148616,6538177,0.0,7744776836.0,0.9205724543100314,0.07942754568996854,0.9205724543100314,0.07858334099066609,0.0008442046993024551,False
2022-09-25,977,615371539,6538685,0.0,7744776836.0,0.92054367065303,0.07945632934696997,0.92054367065303,0.07861205905507385,0.0008442702918961163,False
2022-09-26,978,615794219,6540058,0.0,7744776836.0,0.9204890945162413,0.07951090548375873,0.9204890945162413,0.07866645791109274,0.0008444475726659918,False
2022-09-27,979,616393758,6541661,0.0,7744776836.0,0.9204116824729125,0.07958831752708749,0.9204116824729125,0.07874366297621749,0.0008446545508700052,False
2022-09-28,980,616943716,6544003,0.0,7744776836.0,0.9203406722925489,0.07965932770745107,0.920340672292549,0.07881437075922997,0.0008449569482210966,False
2022-09-29,981,617587849,6546289,0.0,7744776836.0,0.9202575023040986,0.07974249769590133,0.9202575023040986,0.07889724558100876,0.0008452521148925717,False
2022-09-30,982,618060372,6547762,0.0,7744776836.0,0.9201964904750937,0.07980350952490634,0.9201964904750937,0.078958067217316,0.0008454423075903333,False
2022-10-01,983,618301429,6548432,0.0,7744776836.0,0.9201653653690893,0.07983463463091062,0.9201653653690893,0.07898910581340346,0.0008455288175071698,False
2022-10-02,984,618502138,6548998,0.0,7744776836.0,0.9201394499677485,0.07986055003225144,0.9201394499677485,0.07901494813323244,0.0008456018990190048,False
2022-10-03,985,618822004,6550361,0.0,7744776836.0,0.9200981491004966,0.07990185089950344,0.9200981491004966,0.07905607301090735,0.0008457778885960917,False
2022-10-04,986,619422193,6551963,0.0,7744776836.0,0.9200206531296365,0.07997934687036345,0.9200206531296365,0.07913336213268263,0.0008459847376808263,False
2022-10-05,987,620005197,6554150,0.0,7744776836.0,0.9199453760735837,0.08005462392641625,0.9199453760735837,0.07920835680487257,0.0008462671215436943,False
2022-10-06,988,620645800,6556162,0.0,7744776836.0,0.9198626618761878,0.08013733812381214,0.9198626618761878,0.07929081121427939,0.0008465269095327616,False
2022-10-07,989,621221027,6557961,0.0,7744776836.0,0.9197883889807668,0.08021161101923324,0.9197883889807668,0.07936485182411782,0.0008467591951154317,False
2022-10-08,990,621440044,6558674,0.0,7744776836.0,0.9197601096636685,0.08023989033633144,0.9197601096636686,0.07939303907917018,0.0008468512571612593,False
2022-10-09,991,621658996,6559308,0.0,7744776836.0,0.9197318387393235,0.08026816126067651,0.9197318387393235,0.07942122814189245,0.0008469331187840568,False
2022-10-10,992,622112629,6560625,0.0,7744776836.0,0.9196732659734962,0.08032673402650385,0.9196732659734962,0.07947963085762953,0.0008471031688743162,False
2022-10-11,993,622802836,6562536,0.0,7744776836.0,0.9195841469433916,0.08041585305660832,0.9195841469433916,0.07956850314079211,0.0008473499158162186,False
2022-10-12,994,623353219,6564438,0.0,7744776836.0,0.9195130818873346,0.08048691811266542,0.9195130818873346,0.07963932261198081,0.0008475955006846113,False
2022-10-13,995,624016113,6566543,0.0,7744776836.0,0.9194274894920936,0.08057251050790638,0.9194274894920936,0.07972464321113977,0.0008478672967666128,False
2022-10-14,996,624494008,6568259,0.0,7744776836.0,0.9193657840343226,0.08063421596567744,0.9193657840343226,0.0797861271002283,0.0008480888654491374,False
2022-10-15,997,624712097,6569036,0.0,7744776836.0,0.9193376245399152,0.08066237546008485,0.9193376245399151,0.07981418626895603,0.0008481891911288121,False
2022-10-16,998,624904267,6569584,0.0,7744776836.0,0.9193128116880965,0.08068718831190348,0.9193128116880965,0.07983892836340985,0.0008482599484936276,False
2022-10-17,999,625380762,6571344,0.0,7744776836.0,0.9192512869973158,0.08074871300268412,0.9192512869973158,0.0799002258042597,0.0008484871984244221,False
2022-10-18,1000,626009472,6573191,0.0,7744776836.0,0.9191701084155035,0.08082989158449652,0.9191701084155035,0.07998116590276405,0.0008487256817324775,False
2022-10-19,1001,626536431,6575434,0.0,7744776836.0,0.9191020678494344,0.08089793215056558,0.9191020678494344,0.08004891685429062,0.0008490152962749617,False
2022-10-20,1002,627131819,6577637,0.0,7744776836.0,0.9190251917802322,0.0809748082197678,0.9190251917802322,0.0801255084737215,0.0008492997460462913,False
2022-10-21,1003,627563033,6579639,0.0,7744776836.0,0.9189695137395176,0.08103048626048236,0.9189695137395176,0.08018092801763979,0.0008495582428425701,False
2022-10-22,1004,627745374,6580259,0.0,7744776836.0,0.9189459700010909,0.08105402999890907,0.9189459700010909,0.0802043917021136,0.0008496382967954636,False
2022-10-23,1005,627906174,6580853,0.0,7744776836.0,0.9189252076210501,0.08107479237894984,0.9189252076210502,0.08022507738530273,0.0008497149936471068,False
2022-10-24,1006,628292158,6582173,0.0,7744776836.0,0.9188753696453185,0.08112463035468154,0.9188753696453185,0.08027474492358633,0.0008498854310952027,False
2022-10-25,1007,628887107,6584353,0.0,7744776836.0,0.9187985502594797,0.08120144974052032,0.9187985502594797,0.0803512828293972,0.0008501669111231186,False
2022-10-26,1008,629354131,6586858,0.0,7744776836.0,0.9187382484573892,0.08126175154261088,0.918738248457389,0.08041126118769422,0.0008504903549166643,False
2022-10-27,1009,629825004,6588984,0.0,7744776836.0,0.9186774496751943,0.08132255032480577,0.9186774496751942,0.08047178546230224,0.0008507648625035217,False
2022-10-28,1010,630188852,6590467,0.0,7744776836.0,0.9186304698838194,0.08136953011618062,0.9186304698838194,0.08051857376978654,0.0008509563463940719,False
2022-10-29,1011,630387961,6591138,0.0,7744776836.0,0.9186047610733248,0.08139523892667526,0.9186047610733248,0.08054419594124507,0.0008510429854301873,False
2022-10-30,1012,630555274,6591741,0.0,7744776836.0,0.9185831577394208,0.08141684226057924,0.9185831577394208,0.08056572141622391,0.0008511208443553402,False
2022-10-31,1013,630855587,6592962,0.0,7744776836.0,0.9185443815414283,0.08145561845857169,0.9185443815414284,0.08060433995957686,0.0008512784989948289,False
2022-11-01,1014,631257223,6595764,0.0,7744776836.0,0.9184925225907439,0.08150747740925611,0.9184925225907439,0.08065583711804192,0.0008516402912141961,False
2022-11-02,1015,631605553,6597350,0.0,7744776836.0,0.9184475464723384,0.08155245352766159,0.9184475464723384,0.08070060845327112,0.0008518450743904689,False
2022-11-03,1016,632099160,6599695,0.0,7744776836.0,0.9183838122924579,0.0816161877075421,0.9183838122924579,0.0807640398484427,0.0008521478590993968,False
2022-11-04,1017,632543650,6601673,0.0,7744776836.0,0.9183264200641972,0.08167357993580282,0.9183264200641972,0.08082117667876983,0.0008524032570329828,False
2022-11-05,1018,632744972,6602286,0.0,7744776836.0,0.9183004255127384,0.08169957448726158,0.9183004255127384,0.08084709208011065,0.0008524824071509244,False
2022-11-06,1019,632931615,6602830,0.0,7744776836.0,0.918276326303174,0.08172367369682594,0.918276326303174,0.08087112104878731,0.0008525526480386245,False
2022-11-07,1020,633236212,6603974,0.0,7744776836.0,0.9182369969581909,0.08176300304180902,0.9182369969581909,0.08091030268131537,0.000852700360493641,False
2022-11-08,1021,633687028,6605250,0.0,7744776836.0,0.9181787879213722,0.0818212120786278,0.9181787879213722,0.08096834696193433,0.000852865116693467,False
2022-11-09,1022,634121053,6607365,0.0,7744776836.0,0.9181227469263648,0.08187725307363523,0.9181227469263648,0.08102411486966699,0.000853138203968257,False
2022-11-10,1023,634581453,6609457,0.0,7744776836.0,0.9180633004103773,0.08193669958962263,0.9180633004103774,0.08108329126812298,0.0008534083214996332,False
2022-11-11,1024,635069827,6611165,0.0,7744776836.0,0.9180002419116832,0.08199975808831685,0.9180002419116832,0.08114612923108892,0.0008536288572279269,False
2022-11-12,1025,635312334,6611612,0.0,7744776836.0,0.9179689295827245,0.08203107041727548,0.9179689295827246,0.0811773838437299,0.0008536865735455777,False
2022-11-13,1026,635495843,6612117,0.0,7744776836.0,0.9179452350329801,0.0820547649670199,0.9179452350329801,0.0812010131882385,0.0008537517787814021,False
2022-11-14,1027,635842682,6613462,0.0,7744776836.0,0.9179004514314194,0.08209954856858061,0.9179004514314194,0.08124562312436913,0.0008539254442114696,False
2022-11-15,1028,636346431,6614527,0.0,7744776836.0,0.9178354077238127,0.08216459227618732,0.9178354077238127,0.08131052931994386,0.0008540629562434561,False
2022-11-16,1029,636832747,6616833,0.0,7744776836.0,0.9177726149525943,0.08222738504740565,0.9177726149525943,0.08137302434210514,0.0008543607053005084,False
2022-11-17,1030,637312096,6618875,0.0,7744776836.0,0.9177107217553918,0.08228927824460816,0.9177107217553919,0.08143465387774021,0.0008546243668679416,False
2022-11-18,1031,637942820,6621234,0.0,7744776836.0,0.9176292831273518,0.08237071687264819,0.9176292831273518,0.0815157879134014,0.0008549289592467736,False
2022-11-19,1032,638190175,6621728,0.0,7744776836.0,0.9175973448281293,0.08240265517187073,0.9175973448281293,0.0815476624277002,0.0008549927441705307,False
2022-11-20,1033,638412606,6622317,0.0,7744776836.0,0.9175686246978131,0.08243137530218696,0.9175686246978131,0.08157630650676118,0.0008550687954257796,False
2022-11-21,1034,638754188,6623443,0.0,7744776836.0,0.9175245198763013,0.08247548012369868,0.9175245198763012,0.08162026593996491,0.0008552141837337764,False
2022-11-22,1035,639328415,6625184,0.0,7744776836.0,0.9174503761001591,0.08254962389984093,0.917450376100159,0.08169418491944265,0.0008554389803982727,False
